X,Y,Z,stress
0.0005,0.0009,0.0004,754.9303533
0.0005,0.0009,0.00045,728.8630378
0.0005,0.0009,0.0005,685.9739788
0.0005,0.0009,0.00055,627.5775254
0.0005,0.0009,0.0006,577.0033245
0.0005,0.0009,0.00065,535.6002496
0.0005,0.0009,0.0007,503.0615
0.0005,0.0009,0.00075,497.1435844
0.0005,0.0009,0.0008,497.9204783
0.0005,0.0009,0.00085,483.2366493
0.0005,0.0009,0.0009,452.0797452
0.0005,0.0009,0.00095,511.2615918
0.0005,0.00095,5.00E-05,475.5391489
0.0005,0.00095,0.0001,572.9872822
0.0005,0.00095,0.00015,653.1103149
0.0005,0.00095,0.0002,725.8507863
0.0005,0.00095,0.00025,798.5912578
0.0005,0.00095,0.0003,821.3168844
0.0005,0.00095,0.00035,790.4070506
0.0005,0.00095,0.0004,744.3673133
0.0005,0.00095,0.00045,680.9259775
0.0005,0.00095,0.0005,633.4218695
0.0005,0.00095,0.00055,575.0254161
0.0005,0.00095,0.0006,530.8836873
0.0005,0.00095,0.00065,503.249558
0.0005,0.00095,0.0007,475.6154288
0.0005,0.00095,0.00075,472.7572987
0.0005,0.00095,0.0008,473.3559604
0.0005,0.00095,0.00085,486.5323063
0.0005,0.00095,0.0009,485.397096
0.0005,0.00095,0.00095,494.4400759
0.00055,5.00E-05,0.0001,557.916336
0.00055,5.00E-05,0.00015,549.4478521
0.00055,5.00E-05,0.0002,543.8568272
0.00055,5.00E-05,0.00025,548.7669011
0.00055,5.00E-05,0.0003,555.8205629
0.00055,5.00E-05,0.00035,570.7321722
0.00055,5.00E-05,0.0004,581.8984732
0.00055,5.00E-05,0.00045,592.8819482
0.00055,5.00E-05,0.0005,594.8251061
0.00055,5.00E-05,0.00055,603.7010242
0.00055,5.00E-05,0.0006,620.4690715
0.00055,5.00E-05,0.00065,628.0787098
0.00055,5.00E-05,0.0007,621.5729607
0.00055,5.00E-05,0.00075,660.3626043
0.00055,5.00E-05,0.0008,645.1974332
0.00055,5.00E-05,0.00085,636.5756906
0.00055,5.00E-05,0.0009,606.4409147
0.00055,5.00E-05,0.00095,576.3061387
0.00055,0.0001,5.00E-05,550.7867526
0.00055,0.0001,0.0001,544.9137764
0.00055,0.0001,0.00015,545.1645809
0.00055,0.0001,0.0002,544.5399654
0.00055,0.0001,0.00025,549.4501139
0.00055,0.0001,0.0003,560.0666898
0.00055,0.0001,0.00035,570.4834914
0.00055,0.0001,0.0004,586.2134068
0.00055,0.0001,0.00045,594.6793801
0.00055,0.0001,0.0005,582.7671188
0.00055,0.0001,0.00055,586.9242514
0.00055,0.0001,0.0006,610.1046731
0.00055,0.0001,0.00065,617.7464677
0.00055,0.0001,0.0007,612.9360583
0.00055,0.0001,0.00075,617.0222035
0.00055,0.0001,0.0008,609.599005
0.00055,0.0001,0.00085,591.6212677
0.00055,0.0001,0.0009,538.7275381
0.00055,0.0001,0.00095,525.0426249
0.00055,0.00015,5.00E-05,540.2706564
0.00055,0.00015,0.0001,550.627454
0.00055,0.00015,0.00015,550.9262948
0.00055,0.00015,0.0002,544.0440858
0.00055,0.00015,0.00025,547.4551927
0.00055,0.00015,0.0003,557.048893
0.00055,0.00015,0.00035,567.4908353
0.00055,0.00015,0.0004,585.9396801
0.00055,0.00015,0.00045,592.418957
0.00055,0.00015,0.0005,576.7752115
0.00055,0.00015,0.00055,574.7756639
0.00055,0.00015,0.0006,578.7315188
0.00055,0.00015,0.00065,581.061373
0.00055,0.00015,0.0007,576.2750531
0.00055,0.00015,0.00075,580.3611983
0.00055,0.00015,0.0008,590.7762159
0.00055,0.00015,0.00085,589.0673147
0.00055,0.00015,0.0009,536.8679622
0.00055,0.00015,0.00095,515.9999399
0.00055,0.0002,5.00E-05,532.8623407
0.00055,0.0002,0.0001,536.8687391
0.00055,0.0002,0.00015,547.2106899
0.00055,0.0002,0.0002,548.9294876
0.00055,0.0002,0.00025,545.0526329
0.00055,0.0002,0.0003,551.7088791
0.00055,0.0002,0.00035,559.2818318
0.00055,0.0002,0.0004,577.7366244
0.00055,0.0002,0.00045,584.2490814
0.00055,0.0002,0.0005,568.6265594
0.00055,0.0002,0.00055,555.5473688
0.00055,0.0002,0.0006,554.4970498
0.00055,0.0002,0.00065,557.9737482
0.00055,0.0002,0.0007,563.2115589
0.00055,0.0002,0.00075,545.3682348
0.00055,0.0002,0.0008,560.4964651
0.00055,0.0002,0.00085,516.7045464
0.00055,0.0002,0.0009,468.4003557
0.00055,0.0002,0.00095,469.2169401
0.00055,0.00025,5.00E-05,535.321526
0.00055,0.00025,0.0001,539.3406209
0.00055,0.00025,0.00015,540.2800274
0.00055,0.00025,0.0002,535.7336651
0.00055,0.00025,0.00025,543.0962353
0.00055,0.00025,0.0003,541.3710617
0.00055,0.00025,0.00035,540.4288222
0.00055,0.00025,0.0004,556.7577991
0.00055,0.00025,0.00045,560.4396296
0.00055,0.00025,0.0005,544.8890061
0.00055,0.00025,0.00055,506.7309855
0.00055,0.00025,0.0006,518.4389403
0.00055,0.00025,0.00065,521.6768229
0.00055,0.00025,0.0007,486.4027448
0.00055,0.00025,0.00075,495.4286481
0.00055,0.00025,0.0008,464.6901352
0.00055,0.00025,0.00085,402.7112889
0.00055,0.00025,0.0009,400.8452658
0.00055,0.00025,0.00095,406.4209905
0.00055,0.0003,5.00E-05,536.0833537
0.00055,0.0003,0.0001,533.7163448
0.00055,0.0003,0.00015,528.3318413
0.00055,0.0003,0.0002,532.7027092
0.00055,0.0003,0.00025,541.0921595
0.00055,0.0003,0.0003,540.3900248
0.00055,0.0003,0.00035,539.4477907
0.00055,0.0003,0.0004,540.5766624
0.00055,0.0003,0.00045,516.5265942
0.00055,0.0003,0.0005,489.3457159
0.00055,0.0003,0.00055,454.9766899
0.00055,0.0003,0.0006,445.0011063
0.00055,0.0003,0.00065,434.952949
0.00055,0.0003,0.0007,394.6319957
0.00055,0.0003,0.00075,379.6210165
0.00055,0.0003,0.0008,359.5945373
0.00055,0.0003,0.00085,333.4866555
0.00055,0.0003,0.0009,336.1836904
0.00055,0.0003,0.00095,339.1465308
0.00055,0.00035,5.00E-05,522.3231583
0.00055,0.00035,0.0001,516.9486595
0.00055,0.00035,0.00015,516.2223474
0.00055,0.00035,0.0002,518.767477
0.00055,0.00035,0.00025,527.1767287
0.00055,0.00035,0.0003,527.9673172
0.00055,0.00035,0.00035,516.8501102
0.00055,0.00035,0.0004,501.29132
0.00055,0.00035,0.00045,470.6939434
0.00055,0.00035,0.0005,439.0502724
0.00055,0.00035,0.00055,410.6635858
0.00055,0.00035,0.0006,378.9037815
0.00055,0.00035,0.00065,350.7278853
0.00055,0.00035,0.0007,388.3555235
0.00055,0.00035,0.00075,372.2053111
0.00055,0.00035,0.0008,358.5835133
0.00055,0.00035,0.00085,280.6609494
0.00055,0.00035,0.0009,305.2241678
0.00055,0.00035,0.00095,290.3984038
0.00055,0.0004,5.00E-05,496.3517344
0.00055,0.0004,0.0001,494.8122752
0.00055,0.0004,0.00015,494.4956431
0.00055,0.0004,0.0002,496.3484006
0.00055,0.0004,0.00025,499.9618199
0.00055,0.0004,0.0003,500.772442
0.00055,0.0004,0.00035,471.954148
0.00055,0.0004,0.0004,462.2657272
0.00055,0.0004,0.00045,418.4879442
0.00055,0.0004,0.0005,383.7471796
0.00055,0.0004,0.00055,343.6891072
0.00055,0.0004,0.0006,295.6963593
0.00055,0.0004,0.00065,266.3714027
0.00055,0.0004,0.0007,336.4566754
0.00055,0.0004,0.00075,510.1536595
0.00055,0.0004,0.0008,445.6112259
0.00055,0.0004,0.00085,189.752242
0.00055,0.0004,0.0009,227.8225616
0.00055,0.0004,0.00095,228.9070211
0.00055,0.00045,5.00E-05,464.9081752
0.00055,0.00045,0.0001,463.8235563
0.00055,0.00045,0.00015,468.340215
0.00055,0.00045,0.0002,477.6256231
0.00055,0.00045,0.00025,480.4895546
0.00055,0.00045,0.0003,460.3473747
0.00055,0.00045,0.00035,440.0951164
0.00055,0.00045,0.0004,423.2401343
0.00055,0.00045,0.00045,358.4068633
0.00055,0.00045,0.0005,328.0328844
0.00055,0.00045,0.00055,267.4976022
0.00055,0.00045,0.0006,215.4059528
0.00055,0.00045,0.00065,182.01492
0.00055,0.00045,0.0007,282.6121413
0.00055,0.00045,0.00075,648.7658443
0.00055,0.00045,0.0008,392.4255099
0.00055,0.00045,0.00085,143.6003284
0.00055,0.00045,0.0009,145.6851226
0.00055,0.00045,0.00095,300.7290825
0.00055,0.0005,5.00E-05,496.7236712
0.00055,0.0005,0.0001,530.4739361
0.00055,0.0005,0.00015,537.2954249
0.00055,0.0005,0.0002,559.9003695
0.00055,0.0005,0.00025,598.6746511
0.00055,0.0005,0.0003,587.5061157
0.00055,0.0005,0.00035,487.7297834
0.00055,0.0005,0.0004,423.3948738
0.00055,0.0005,0.00045,311.65512
0.00055,0.0005,0.0005,256.9192219
0.00055,0.0005,0.00055,191.3764378
0.00055,0.0005,0.0006,135.1155463
0.00055,0.0005,0.00065,101.0576313
0.00055,0.0005,0.0007,255.483206
0.00055,0.0005,0.00075,544.9422079
0.00055,0.0005,0.0008,402.0772529
0.00055,0.0005,0.00085,201.8788113
0.00055,0.0005,0.0009,255.0257372
0.00055,0.0005,0.00095,493.1509559
0.00055,0.00055,5.00E-05,392.3992128
0.00055,0.00055,0.0001,619.2054187
0.00055,0.00055,0.00015,683.2142236
0.00055,0.00055,0.0002,434.5452513
0.00055,0.00055,0.00025,744.2238215
0.00055,0.00055,0.0003,746.8434783
0.00055,0.00055,0.00035,632.0526456
0.00055,0.00055,0.0004,434.6629257
0.00055,0.00055,0.00045,252.4789052
0.00055,0.00055,0.0005,563.5026747
0.00055,0.00055,0.00055,407.6698294
0.00055,0.00055,0.0006,203.9096164
0.00055,0.00055,0.00065,158.1048542
0.00055,0.00055,0.0007,196.5143666
0.00055,0.00055,0.00075,440.6253243
0.00055,0.00055,0.0008,434.1172086
0.00055,0.00055,0.00085,344.7857988
0.00055,0.00055,0.0009,490.1136831
0.00055,0.00055,0.00095,531.152921
0.00055,0.0006,5.00E-05,318.5222173
0.00055,0.0006,0.0001,740.863864
0.00055,0.0006,0.00015,874.0979929
0.00055,0.0006,0.0002,295.1631767
0.00055,0.0006,0.00025,508.4632179
0.00055,0.0006,0.0003,694.3877219
0.00055,0.0006,0.00035,797.9777586
0.00055,0.0006,0.0004,477.4823448
0.00055,0.0006,0.00045,284.6017163
0.00055,0.0006,0.0005,673.1340532
0.00055,0.0006,0.00055,674.5252626
0.00055,0.0006,0.0006,553.391013
0.00055,0.0006,0.00065,424.1508625
0.00055,0.0006,0.0007,428.1409183
0.00055,0.0006,0.00075,432.1309741
0.00055,0.0006,0.0008,466.1571643
0.00055,0.0006,0.00085,527.0277199
0.00055,0.0006,0.0009,496.9887413
0.00055,0.0006,0.00095,504.3236456
0.00055,0.00065,5.00E-05,275.6201109
0.00055,0.00065,0.0001,790.1441344
0.00055,0.00065,0.00015,772.3124115
0.00055,0.00065,0.0002,439.6623695
0.00055,0.00065,0.00025,541.7568043
0.00055,0.00065,0.0003,939.3105157
0.00055,0.00065,0.00035,881.9124239
0.00055,0.00065,0.0004,770.4866708
0.00055,0.00065,0.00045,615.7775691
0.00055,0.00065,0.0005,726.0775139
0.00055,0.00065,0.00055,704.289813
0.00055,0.00065,0.0006,678.6645724
0.00055,0.00065,0.00065,643.4359392
0.00055,0.00065,0.0007,606.0050212
0.00055,0.00065,0.00075,568.5741032
0.00055,0.00065,0.0008,523.1700388
0.00055,0.00065,0.00085,491.5729417
0.00055,0.00065,0.0009,464.2526944
0.00055,0.00065,0.00095,515.4604525
0.00055,0.0007,5.00E-05,424.3492835
0.00055,0.0007,0.0001,766.4056032
0.00055,0.0007,0.00015,610.5547444
0.00055,0.0007,0.0002,510.8308299
0.00055,0.0007,0.00025,635.5018276
0.00055,0.0007,0.0003,878.9611778
0.00055,0.0007,0.00035,824.0154288
0.00055,0.0007,0.0004,777.2566234
0.00055,0.0007,0.00045,760.2588966
0.00055,0.0007,0.0005,746.3755784
0.00055,0.0007,0.00055,721.1742555
0.00055,0.0007,0.0006,693.3339919
0.00055,0.0007,0.00065,638.658811
0.00055,0.0007,0.0007,593.2263457
0.00055,0.0007,0.00075,545.3095563
0.00055,0.0007,0.0008,499.7261069
0.00055,0.0007,0.00085,461.6648222
0.00055,0.0007,0.0009,444.0796971
0.00055,0.0007,0.00095,523.6965328
0.00055,0.00075,5.00E-05,637.4994554
0.00055,0.00075,0.0001,777.9837646
0.00055,0.00075,0.00015,623.3197657
0.00055,0.00075,0.0002,739.4212404
0.00055,0.00075,0.00025,844.3416251
0.00055,0.00075,0.0003,853.1627618
0.00055,0.00075,0.00035,817.0581924
0.00055,0.00075,0.0004,786.1683157
0.00055,0.00075,0.00045,767.0075669
0.00055,0.00075,0.0005,766.0869263
0.00055,0.00075,0.00055,750.6596603
0.00055,0.00075,0.0006,703.7904643
0.00055,0.00075,0.00065,633.0463031
0.00055,0.00075,0.0007,568.5452165
0.00055,0.00075,0.00075,520.8851927
0.00055,0.00075,0.0008,476.282175
0.00055,0.00075,0.00085,434.1593463
0.00055,0.00075,0.0009,450.134834
0.00055,0.00075,0.00095,532.7727075
0.00055,0.0008,5.00E-05,621.2708777
0.00055,0.0008,0.0001,725.8762016
0.00055,0.0008,0.00015,811.4466543
0.00055,0.0008,0.0002,846.6852869
0.00055,0.0008,0.00025,885.0121479
0.00055,0.0008,0.0003,858.6070424
0.00055,0.0008,0.00035,824.5775934
0.00055,0.0008,0.0004,789.2511258
0.00055,0.0008,0.00045,766.9933685
0.00055,0.0008,0.0005,769.2705702
0.00055,0.0008,0.00055,748.0176994
0.00055,0.0008,0.0006,687.7663083
0.00055,0.0008,0.00065,621.6617184
0.00055,0.0008,0.0007,552.8268566
0.00055,0.0008,0.00075,499.2071742
0.00055,0.0008,0.0008,465.1226138
0.00055,0.0008,0.00085,431.0380534
0.00055,0.0008,0.0009,448.0853681
0.00055,0.0008,0.00095,544.4583978
0.00055,0.00085,5.00E-05,686.064406
0.00055,0.00085,0.0001,751.0899676
0.00055,0.00085,0.00015,847.8893369
0.00055,0.00085,0.0002,892.4609335
0.00055,0.00085,0.00025,893.5509819
0.00055,0.00085,0.0003,859.1080138
0.00055,0.00085,0.00035,824.0237997
0.00055,0.00085,0.0004,787.2109865
0.00055,0.00085,0.00045,770.392707
0.00055,0.00085,0.0005,736.3136052
0.00055,0.00085,0.00055,695.2459171
0.00055,0.00085,0.0006,644.9729914
0.00055,0.00085,0.00065,578.8684015
0.00055,0.00085,0.0007,523.5760272
0.00055,0.00085,0.00075,502.0354126
0.00055,0.00085,0.0008,470.4796334
0.00055,0.00085,0.00085,437.9333619
0.00055,0.00085,0.0009,446.6315395
0.00055,0.00085,0.00095,531.3045095
0.00055,0.0009,5.00E-05,708.2124973
0.00055,0.0009,0.0001,724.5671284
0.00055,0.0009,0.00015,824.9313686
0.00055,0.0009,0.0002,922.4408427
0.00055,0.0009,0.00025,890.9499089
0.00055,0.0009,0.0003,858.5542201
0.00055,0.0009,0.00035,823.3351676
0.00055,0.0009,0.0004,781.3023504
0.00055,0.0009,0.00045,720.3532952
0.00055,0.0009,0.0005,686.2741934
0.00055,0.0009,0.00055,642.6938078
0.00055,0.0009,0.0006,594.5876434
0.00055,0.0009,0.00065,543.8522415
0.00055,0.0009,0.0007,515.3112494
0.00055,0.0009,0.00075,490.1490629
0.00055,0.0009,0.0008,479.0128518
0.00055,0.0009,0.00085,444.6817456
0.00055,0.0009,0.0009,410.9634775
0.00055,0.0009,0.00095,495.6502073
0.00055,0.00095,5.00E-05,575.3249231
0.00055,0.00095,0.0001,587.9081095
0.00055,0.00095,0.00015,685.5945872
0.00055,0.00095,0.0002,770.2381961
0.00055,0.00095,0.00025,847.2443526
0.00055,0.00095,0.0003,856.857902
0.00055,0.00095,0.00035,822.38281
0.00055,0.00095,0.0004,763.3429089
0.00055,0.00095,0.00045,699.9015732
0.00055,0.00095,0.0005,636.4602375
0.00055,0.00095,0.00055,590.1416986
0.00055,0.00095,0.0006,543.9363162
0.00055,0.00095,0.00065,511.3975666
0.00055,0.00095,0.0007,478.858817
0.00055,0.00095,0.00075,467.9935081
0.00055,0.00095,0.0008,469.3294761
0.00055,0.00095,0.00085,470.7297077
0.00055,0.00095,0.0009,439.1563168
0.00055,0.00095,0.00095,493.8292694
0.0006,5.00E-05,0.0001,568.4690663
0.0006,5.00E-05,0.00015,560.0005824
0.0006,5.00E-05,0.0002,554.4188186
0.0006,5.00E-05,0.00025,559.3288925
0.0006,5.00E-05,0.0003,564.6375351
0.0006,5.00E-05,0.00035,572.6779718
0.0006,5.00E-05,0.0004,583.9389109
0.0006,5.00E-05,0.00045,594.9726256
0.0006,5.00E-05,0.0005,593.7445051
0.0006,5.00E-05,0.00055,607.4193146
0.0006,5.00E-05,0.0006,630.5997362
0.0006,5.00E-05,0.00065,647.2004738
0.0006,5.00E-05,0.0007,654.7508325
0.0006,5.00E-05,0.00075,652.7809228
0.0006,5.00E-05,0.0008,637.6157517
0.0006,5.00E-05,0.00085,626.8499567
0.0006,5.00E-05,0.0009,602.4067941
0.0006,5.00E-05,0.00095,568.1885668
0.0006,0.0001,5.00E-05,565.3825206
0.0006,0.0001,0.0001,556.8976153
0.0006,0.0001,0.00015,552.4022413
0.0006,0.0001,0.0002,554.5812939
0.0006,0.0001,0.00025,558.7145248
0.0006,0.0001,0.0003,563.6101233
0.0006,0.0001,0.00035,577.2703695
0.0006,0.0001,0.0004,588.3040841
0.0006,0.0001,0.00045,599.3377988
0.0006,0.0001,0.0005,587.7536791
0.0006,0.0001,0.00055,590.6425418
0.0006,0.0001,0.0006,613.8229634
0.0006,0.0001,0.00065,637.3287721
0.0006,0.0001,0.0007,641.6835494
0.0006,0.0001,0.00075,626.9757323
0.0006,0.0001,0.0008,611.8549879
0.0006,0.0001,0.00085,585.7386847
0.0006,0.0001,0.0009,535.1523317
0.0006,0.0001,0.00095,499.5205701
0.0006,0.00015,5.00E-05,552.4395824
0.0006,0.00015,0.0001,547.8735656
0.0006,0.00015,0.00015,558.2016385
0.0006,0.00015,0.0002,560.3729373
0.0006,0.00015,0.00025,556.4787815
0.0006,0.00015,0.0003,560.6541361
0.0006,0.00015,0.00035,577.2613294
0.0006,0.00015,0.0004,592.6692574
0.0006,0.00015,0.00045,601.1370014
0.0006,0.00015,0.0005,585.493256
0.0006,0.00015,0.00055,573.865769
0.0006,0.00015,0.0006,597.4115216
0.0006,0.00015,0.00065,604.2458235
0.0006,0.00015,0.0007,604.8952692
0.0006,0.00015,0.00075,590.2180263
0.0006,0.00015,0.0008,604.1258846
0.0006,0.00015,0.00085,571.3694122
0.0006,0.00015,0.0009,513.2087393
0.0006,0.00015,0.00095,477.5935807
0.0006,0.0002,5.00E-05,543.0218863
0.0006,0.0002,0.0001,553.3526143
0.0006,0.0002,0.00015,563.6833423
0.0006,0.0002,0.0002,566.2316815
0.0006,0.0002,0.00025,562.3369601
0.0006,0.0002,0.0003,558.4867193
0.0006,0.0002,0.00035,576.531212
0.0006,0.0002,0.0004,594.9644526
0.0006,0.0002,0.00045,596.2256902
0.0006,0.0002,0.0005,580.6463246
0.0006,0.0002,0.00055,565.0669589
0.0006,0.0002,0.0006,562.7003586
0.0006,0.0002,0.00065,565.9224041
0.0006,0.0002,0.0007,568.0066193
0.0006,0.0002,0.00075,584.6717533
0.0006,0.0002,0.0008,601.3368874
0.0006,0.0002,0.00085,568.2822111
0.0006,0.0002,0.0009,495.5614338
0.0006,0.0002,0.00095,458.1105875
0.0006,0.00025,5.00E-05,545.3987705
0.0006,0.00025,0.0001,555.730907
0.0006,0.00025,0.00015,557.8978127
0.0006,0.00025,0.0002,553.7351785
0.0006,0.00025,0.00025,549.8325107
0.0006,0.00025,0.0003,558.2544795
0.0006,0.00025,0.00035,576.2710466
0.0006,0.00025,0.0004,579.632449
0.0006,0.00025,0.00045,552.0557978
0.0006,0.00025,0.0005,525.538677
0.0006,0.00025,0.00055,509.9647282
0.0006,0.00025,0.0006,506.3741354
0.0006,0.00025,0.00065,506.0204065
0.0006,0.00025,0.0007,480.0285534
0.0006,0.00025,0.00075,496.5891148
0.0006,0.00025,0.0008,494.707504
0.0006,0.00025,0.00085,454.2935824
0.0006,0.00025,0.0009,401.2014317
0.0006,0.00025,0.00095,397.0177836
0.0006,0.0003,5.00E-05,547.8901877
0.0006,0.0003,0.0001,550.1497816
0.0006,0.0003,0.00015,544.7673868
0.0006,0.0003,0.0002,540.6163808
0.0006,0.0003,0.00025,548.8918053
0.0006,0.0003,0.0003,557.3880155
0.0006,0.0003,0.00035,560.4839144
0.0006,0.0003,0.0004,540.2612856
0.0006,0.0003,0.00045,512.5361894
0.0006,0.0003,0.0005,480.8680839
0.0006,0.0003,0.00055,454.5363388
0.0006,0.0003,0.0006,447.6083227
0.0006,0.0003,0.00065,419.4629373
0.0006,0.0003,0.0007,393.3061782
0.0006,0.0003,0.00075,391.5548172
0.0006,0.0003,0.0008,376.6409062
0.0006,0.0003,0.00085,340.994063
0.0006,0.0003,0.0009,343.1734338
0.0006,0.0003,0.00095,345.3082027
0.0006,0.00035,5.00E-05,536.8700936
0.0006,0.00035,0.0001,531.4955346
0.0006,0.00035,0.00015,526.1209755
0.0006,0.00035,0.0002,526.6783305
0.0006,0.00035,0.00025,535.0829497
0.0006,0.00035,0.0003,541.8327643
0.0006,0.00035,0.00035,522.6394242
0.0006,0.00035,0.0004,502.399076
0.0006,0.00035,0.00045,476.3396089
0.0006,0.00035,0.0005,444.6732727
0.0006,0.00035,0.00055,416.395492
0.0006,0.00035,0.0006,450.1942151
0.0006,0.00035,0.00065,421.4444727
0.0006,0.00035,0.0007,359.1815962
0.0006,0.00035,0.00075,377.4471028
0.0006,0.00035,0.0008,361.3565744
0.0006,0.00035,0.00085,304.7892538
0.0006,0.00035,0.0009,282.6725549
0.0006,0.00035,0.00095,284.7938585
0.0006,0.0004,5.00E-05,510.996687
0.0006,0.0004,0.0001,505.622128
0.0006,0.0004,0.00015,504.4550972
0.0006,0.0004,0.0002,504.9424152
0.0006,0.0004,0.00025,511.7277475
0.0006,0.0004,0.0003,514.6115056
0.0006,0.0004,0.00035,495.382756
0.0006,0.0004,0.0004,465.8926389
0.0006,0.0004,0.00045,430.6034174
0.0006,0.0004,0.0005,404.2350565
0.0006,0.0004,0.00055,337.8695607
0.0006,0.0004,0.0006,477.1897379
0.0006,0.0004,0.00065,449.188313
0.0006,0.0004,0.0007,507.5852572
0.0006,0.0004,0.00075,510.5997033
0.0006,0.0004,0.0008,494.5091749
0.0006,0.0004,0.00085,373.7715557
0.0006,0.0004,0.0009,289.9079358
0.0006,0.0004,0.00095,228.6383282
0.0006,0.00045,5.00E-05,485.1232805
0.0006,0.00045,0.0001,483.9434626
0.0006,0.00045,0.00015,482.8432159
0.0006,0.00045,0.0002,481.6227308
0.0006,0.00045,0.00025,484.5064889
0.0006,0.00045,0.0003,487.3902469
0.0006,0.00045,0.00035,458.9282877
0.0006,0.00045,0.0004,436.6906669
0.0006,0.00045,0.00045,388.4448451
0.0006,0.00045,0.0005,422.227484
0.0006,0.00045,0.00055,246.5800112
0.0006,0.00045,0.0006,460.0770255
0.0006,0.00045,0.00065,468.6642317
0.0006,0.00045,0.0007,655.2991814
0.0006,0.00045,0.00075,589.4511058
0.0006,0.00045,0.0008,618.4929523
0.0006,0.00045,0.00085,448.1175774
0.0006,0.00045,0.0009,344.6585412
0.0006,0.00045,0.00095,454.0869386
0.0006,0.0005,5.00E-05,475.8519727
0.0006,0.0005,0.0001,601.5012987
0.0006,0.0005,0.00015,600.1640481
0.0006,0.0005,0.0002,384.0719764
0.0006,0.0005,0.00025,387.537277
0.0006,0.0005,0.0003,452.1996526
0.0006,0.0005,0.00035,571.4189915
0.0006,0.0005,0.0004,442.3276919
0.0006,0.0005,0.00045,489.9392329
0.0006,0.0005,0.0005,457.6017878
0.0006,0.0005,0.00055,169.7386884
0.0006,0.0005,0.0006,359.1759205
0.0006,0.0005,0.00065,538.5907322
0.0006,0.0005,0.0007,752.1642576
0.0006,0.0005,0.00075,658.0222179
0.0006,0.0005,0.0008,697.5890954
0.0006,0.0005,0.00085,527.0100483
0.0006,0.0005,0.0009,456.7435775
0.0006,0.0005,0.00095,503.7437786
0.0006,0.00055,5.00E-05,403.3323138
0.0006,0.00055,0.0001,772.6031761
0.0006,0.00055,0.00015,771.2659255
0.0006,0.00055,0.0002,465.4091817
0.0006,0.00055,0.00025,304.2192213
0.0006,0.00055,0.0003,416.1035162
0.0006,0.00055,0.00035,722.7489398
0.0006,0.00055,0.0004,673.896973
0.0006,0.00055,0.00045,690.7318891
0.0006,0.00055,0.0005,538.3447315
0.0006,0.00055,0.00055,218.4794701
0.0006,0.00055,0.0006,331.4798196
0.0006,0.00055,0.00065,644.8267596
0.0006,0.00055,0.0007,368.2824941
0.0006,0.00055,0.00075,634.1784088
0.0006,0.00055,0.0008,629.4869569
0.0006,0.00055,0.00085,561.9850017
0.0006,0.00055,0.0009,515.9807918
0.0006,0.00055,0.00095,523.4653201
0.0006,0.0006,5.00E-05,338.3218071
0.0006,0.0006,0.0001,726.3616008
0.0006,0.0006,0.00015,933.2118224
0.0006,0.0006,0.0002,580.6428413
0.0006,0.0006,0.00025,176.3640443
0.0006,0.0006,0.0003,380.0073798
0.0006,0.0006,0.00035,829.5756465
0.0006,0.0006,0.0004,742.7730886
0.0006,0.0006,0.00045,625.9996565
0.0006,0.0006,0.0005,689.1257169
0.0006,0.0006,0.00055,502.9252816
0.0006,0.0006,0.0006,487.4882623
0.0006,0.0006,0.00065,594.0255857
0.0006,0.0006,0.0007,510.7668924
0.0006,0.0006,0.00075,524.245662
0.0006,0.0006,0.0008,563.6965905
0.0006,0.0006,0.00085,517.4855382
0.0006,0.0006,0.0009,488.7244373
0.0006,0.0006,0.00095,510.8134343
0.0006,0.00065,5.00E-05,283.7086008
0.0006,0.00065,0.0001,657.8219411
0.0006,0.00065,0.00015,1051.003125
0.0006,0.00065,0.0002,758.4393204
0.0006,0.00065,0.00025,378.1855067
0.0006,0.00065,0.0003,529.3023983
0.0006,0.00065,0.00035,590.2815857
0.0006,0.00065,0.0004,738.2847673
0.0006,0.00065,0.00045,703.7090708
0.0006,0.00065,0.0005,747.7211706
0.0006,0.00065,0.00055,721.7437095
0.0006,0.00065,0.0006,699.4967788
0.0006,0.00065,0.00065,652.6813929
0.0006,0.00065,0.0007,610.4994144
0.0006,0.00065,0.00075,568.3174359
0.0006,0.00065,0.0008,528.2573018
0.0006,0.00065,0.00085,492.4247483
0.0006,0.00065,0.0009,463.8390451
0.0006,0.00065,0.00095,510.5187125
0.0006,0.0007,5.00E-05,444.8400167
0.0006,0.0007,0.0001,644.4878292
0.0006,0.0007,0.00015,970.132078
0.0006,0.0007,0.0002,821.1936427
0.0006,0.0007,0.00025,753.4530286
0.0006,0.0007,0.0003,881.5453258
0.0006,0.0007,0.00035,829.2907545
0.0006,0.0007,0.0004,792.8646163
0.0006,0.0007,0.00045,786.5416856
0.0006,0.0007,0.0005,776.6186947
0.0006,0.0007,0.00055,755.8661922
0.0006,0.0007,0.0006,691.0023695
0.0006,0.0007,0.00065,616.3092335
0.0006,0.0007,0.0007,573.7050507
0.0006,0.0007,0.00075,531.5230722
0.0006,0.0007,0.0008,495.0627132
0.0006,0.0007,0.00085,464.2038241
0.0006,0.0007,0.0009,454.6058418
0.0006,0.0007,0.00095,539.7093829
0.0006,0.00075,5.00E-05,683.2429943
0.0006,0.00075,0.0001,662.1461661
0.0006,0.00075,0.00015,864.3782443
0.0006,0.00075,0.0002,856.6631064
0.0006,0.00075,0.00025,897.5262652
0.0006,0.00075,0.0003,875.9568112
